,Speed,Brake,Gas,Steering,X-Position,Z-Position,Time ,Out/At Intersection,,Traffic Light
,9.171639,49.41177,0,0.3475301,-384.9,314.7,203.4827,In intersection,,Green
,4.240903,5.490196,0,0.3911344,-385.1,314.9,203.7341,In intersection,,Green
,0.855744,0,0,0.4362412,-385.1,314.9,203.9969,In intersection,,Green
,0.000270006,0,44.31372,0.4810414,-385.1,314.8,204.2449,In intersection,,Green
,0.5140138,0,100,0.4871129,-385.1,314.8,204.5181,In intersection,,Green
,0.6607968,0,100,0.4871129,-385.2,314.9,204.7636,In intersection,,Green
,1.690404,0,100,0.4871129,-385.4,315.1,205.0415,In intersection,,Green
,2.806262,0,67.05882,0.4845678,-385.7,315.3,205.3053,In intersection,,Green
,3.851648,0,29.41177,0.4342787,-386.1,315.7,205.568,In intersection,,Green
,4.888586,0,28.62745,0.4069264,-386.6,316.1,205.8254,In intersection,,Green
,5.890575,0,27.05882,0.4072943,-387.1,316.6,206.0856,In intersection,,Green
,6.867539,0,21.56863,0.4137338,-387.7,317.2,206.3528,In intersection,,Green
,7.849427,0,20,0.4192227,-388.3,318,206.6041,In intersection,,Green
,8.79635,0,20,0.4335121,-388.9,318.8,206.8527,In intersection,,Green
,9.646103,0,19.21569,0.4588713,-389.6,319.8,207.1011,In intersection,,Green
,10.53726,0,19.21569,0.4967107,-390.2,320.8,207.3547,In intersection,,Green
,11.37457,0,19.21569,0.5579162,-390.7,322,207.602,In intersection,,Green
,12.02939,0,19.21569,0.5945292,-391.2,323.4,207.8552,In intersection,,Green
,13.12994,0,18.43137,0.612069,-391.5,325,208.1185,In intersection,,Green
,13.77248,0,17.64706,0.619459,-391.6,326.5,208.3735,In intersection,,Green
,14.41966,0,17.64706,0.619459,-391.4,328.2,208.6338,In intersection,,Green
,15.12514,0,16.86275,0.6101985,-391.1,330,208.8866,In intersection,,Green
,15.76309,0,16.07843,0.5592654,-390.4,331.6,209.135,In intersection,,Green
,16.37722,0,16.07843,0.3219869,-389.4,333.2,209.382,In intersection,,Green
7,13.29092,0,0,0,-354.5,436.7,209.4807,out of intersection,,Green
,14.4281,0,0,0,-356,437.7,209.777,out of intersection,,Green
,15.04171,0,0,0,-357.5,438.6,210.0485,out of intersection,,Green
,15.7004,0,0,0,-359.1,439.7,210.3173,out of intersection,,Green
,16.90654,0,0,0,-360.7,440.7,210.5822,out of intersection,,Green
,16.93192,0,0,0,-362.4,441.8,210.8394,out of intersection,,Green
,17.606,0,0,0,-364.1,442.9,211.1015,out of intersection,,Green
,17.53638,0,0,0,-365.8,443.9,211.3583,out of intersection,,Green
,17.76505,0,0,0,-367.4,444.9,211.6151,out of intersection,,Green
,18.33741,0,0,0,-369.2,446.1,211.8733,out of intersection,,Green
,18.20184,0,0,0,-371.3,447.4,212.1668,out of intersection,,Green
,18.70647,0,0,0,-373,448.7,212.4319,out of intersection,,Green
,18.84949,0,0,0,-374.9,450,212.7128,out of intersection,,Green
,18.96985,0,0,0,-376.9,451.3,212.9894,out of intersection,,Green
,19.07064,0,0,0,-378.8,452.7,213.2664,out of intersection,,Green
,18.81477,0,0,0,-380.6,453.9,213.5277,out of intersection,,Green
,19.21486,0,0,0,-382.4,455.2,213.7902,out of intersection,,Green
,19.27351,0,0,0,-384.4,456.5,214.0565,out of intersection,,Green
,18.98892,0,0,0,-386.2,457.8,214.3307,out of intersection,,Green
,19.02956,0,0,0,-388.2,459.2,214.6075,out of intersection,,Green
,19.38757,0,0,-0.001118144,-390.1,460.4,214.866,out of intersection,,Green
,19.38757,0,0,-0.001118144,-392.3,462,215.177,out of intersection,,Green
,19.10819,0,0,-0.001118144,-394,463.1,215.4285,out of intersection,,Green
,17.98187,0,0,-0.001118144,-395.5,464.2,215.6738,out of intersection,,Green
,16.93399,0,0,-0.002682011,-397.6,465.6,216.0072,out of intersection,,Green
,16.00877,0,0,-0.01111463,-398.9,466.5,216.2542,out of intersection,,Green
,15.02347,0,0,-0.01185057,-400.3,467.5,216.5015,out of intersection,,Green
,13.62417,0,0,-0.01635818,-401.5,468.3,216.7536,out of intersection,,Green
,12.84146,0,0,-0.01773807,-402.7,469.1,217.0031,out of intersection,,Green
,12.17638,0,0,-0.01773807,-403.7,469.8,217.2459,out of intersection,,Green
,11.03312,0,0,-0.01773807,-404.7,470.4,217.4857,out of intersection,,Green
,10.31971,0,34.90196,-0.01761541,-405.6,471,217.7262,out of intersection,,Green
,9.524594,0,20,-0.01761541,-406.5,471.6,217.973,out of intersection,,Green
,10.36693,0,10.58824,-0.01761541,-407.5,472.3,218.2229,out of intersection,,Green
,11.24915,0,15.29412,-0.01761541,-408.8,473.1,218.5343,out of intersection,,Green
,12.2425,0,8.235294,-0.01761541,-410.2,474,218.8128,out of intersection,,Green
,13.22856,0,8.235294,-0.01761541,-411.6,474.9,219.0808,out of intersection,,Green
,14.02786,0,0,-0.01761541,-413,475.8,219.3498,out of intersection,,Green
,14.7684,0,0,-0.02457615,-414.5,476.8,219.6125,out of intersection,,Green
,15.55462,0,0,-0.05524022,-416.1,477.8,219.8666,out of intersection,,Green
,16.26828,0,0,-0.0871615,-417.7,478.8,220.125,out of intersection,,Green
,17.09932,0,0,-0.1343842,-419.4,479.9,220.3817,out of intersection,,Green
,16.38582,0,0,-0.210799,-420.9,480.8,220.6519,out of intersection,,Green
,15.309,0,0,-0.2839941,-422.5,481.6,220.906,out of intersection,,Green
,14.27129,0,0,-0.3288557,-423.9,482.3,221.1718,out of intersection,,Green
,13.37819,0,0,-0.329009,-425.3,482.8,221.4193,In intersection,,Green
,12.33895,0,0,-0.329009,-426.5,483.2,221.6703,In intersection,,Green
,11.4872,0,0,-0.3443717,-427.7,483.5,221.9082,In intersection,,Green
,10.65566,0,0,-0.3637207,-428.8,483.7,222.1687,In intersection,,Green
,9.779862,0,0,-0.3547668,-430,483.8,222.4412,In intersection,,Green
,8.868217,0,12.94118,-0.2834115,-431,483.8,222.714,In intersection,,Green
,8.051646,0,27.05882,-0.2278176,-432,483.8,222.9657,In intersection,,Green
,9.613288,0,41.17647,-0.1916646,-433.2,483.8,223.224,In intersection,,Green
,10.51554,0,52.94118,-0.1238971,-434.4,483.7,223.4738,In intersection,,Green
,11.36509,0,53.72549,-0.1207387,-435.7,483.6,223.7226,In intersection,,Green
,12.03725,0,59.21569,-0.1611539,-437.1,483.5,223.9674,In intersection,,Green
,12.8511,0,60,-0.2092658,-438.6,483.3,224.2173,In intersection,,Green
,13.73969,0,60,-0.2449895,-440.1,483,224.4654,In intersection,,Green
,14.61761,0,60,-0.2755615,-441.7,482.7,224.7052,In intersection,,Green
,15.30256,0,56.07843,-0.3087094,-443.5,482.2,224.9588,In intersection,,Green
,15.81093,0,56.07843,-0.3147502,-445.2,481.6,225.2178,In intersection,,Green
,16.7382,0,49.01961,-0.3122664,-447,480.8,225.4766,In intersection,,Green
,17.20217,0,23.92157,-0.3048457,-448.7,479.9,225.7263,In intersection,,Green
,17.83291,0,23.92157,-0.2531154,-450.5,478.7,225.986,In intersection,,Green
,18.73079,0,23.92157,-0.1964176,-452.2,477.4,226.2503,In intersection,,Green
